framework,step,value,metric,correct,incorrect,hints,total,aggregation_mode
feedback_only,38,0.7894736842105263,assistance_rate,8,17,13,38,concat
feedback_only,39,0.7692307692307693,assistance_rate,9,17,13,39,concat
feedback_only,40,0.75,assistance_rate,10,17,13,40,concat
feedback_only,41,0.7560975609756098,assistance_rate,10,18,13,41,concat
feedback_only,42,0.7619047619047619,assistance_rate,10,19,13,42,concat
feedback_only,43,0.7674418604651163,assistance_rate,10,19,14,43,concat
feedback_only,44,0.7727272727272727,assistance_rate,10,20,14,44,concat
feedback_only,45,0.7777777777777778,assistance_rate,10,21,14,45,concat
feedback_only,46,0.782608695652174,assistance_rate,10,22,14,46,concat
feedback_only,47,0.7872340425531915,assistance_rate,10,22,15,47,concat
feedback_only,48,0.7916666666666666,assistance_rate,10,23,15,48,concat
feedback_only,49,0.7959183673469388,assistance_rate,10,24,15,49,concat
feedback_only,50,0.8,assistance_rate,10,25,15,50,concat
feedback_only,51,0.803921568627451,assistance_rate,10,25,16,51,concat
feedback_only,52,0.8076923076923077,assistance_rate,10,26,16,52,concat
feedback_only,53,0.8113207547169812,assistance_rate,10,27,16,53,concat
feedback_only,54,0.8148148148148148,assistance_rate,10,28,16,54,concat
feedback_only,55,0.8181818181818182,assistance_rate,10,28,17,55,concat
feedback_only,56,0.8035714285714286,assistance_rate,11,28,17,56,concat
feedback_only,57,0.7894736842105263,assistance_rate,12,28,17,57,concat
feedback_only,58,0.7758620689655172,assistance_rate,13,28,17,58,concat
feedback_only,59,0.7627118644067796,assistance_rate,14,28,17,59,concat
feedback_only,60,0.75,assistance_rate,15,28,17,60,concat
feedback_only,61,0.7377049180327869,assistance_rate,16,28,17,61,concat
feedback_only,62,0.7258064516129032,assistance_rate,17,28,17,62,concat
feedback_only,63,0.7142857142857143,assistance_rate,18,28,17,63,concat
feedback_only,64,0.703125,assistance_rate,19,28,17,64,concat
feedback_only,65,0.6923076923076923,assistance_rate,20,28,17,65,concat
feedback_only,66,0.696969696969697,assistance_rate,20,28,18,66,concat
feedback_only,67,0.7014925373134329,assistance_rate,20,28,19,67,concat
feedback_only,68,0.7058823529411765,assistance_rate,20,28,20,68,concat
feedback_only,69,0.7101449275362319,assistance_rate,20,28,21,69,concat
feedback_only,70,0.7142857142857143,assistance_rate,20,28,22,70,concat
feedback_only,71,0.7183098591549296,assistance_rate,20,28,23,71,concat
feedback_only,72,0.7222222222222222,assistance_rate,20,28,24,72,concat
feedback_only,73,0.7123287671232876,assistance_rate,21,28,24,73,concat
feedback_only,74,0.7027027027027027,assistance_rate,22,28,24,74,concat
feedback_only,75,0.7066666666666667,assistance_rate,22,29,24,75,concat
feedback_only,76,0.7105263157894737,assistance_rate,22,29,25,76,concat
feedback_only,77,0.7142857142857143,assistance_rate,22,30,25,77,concat
feedback_only,78,0.717948717948718,assistance_rate,22,31,25,78,concat
feedback_only,79,0.7215189873417721,assistance_rate,22,32,25,79,concat
feedback_only,80,0.725,assistance_rate,22,32,26,80,concat
feedback_only,81,0.7283950617283951,assistance_rate,22,33,26,81,concat
feedback_only,82,0.7317073170731707,assistance_rate,22,34,26,82,concat
feedback_only,83,0.7349397590361446,assistance_rate,22,35,26,83,concat
feedback_only,84,0.7380952380952381,assistance_rate,22,35,27,84,concat
feedback_only,85,0.7411764705882353,assistance_rate,22,36,27,85,concat
feedback_only,86,0.7325581395348837,assistance_rate,23,36,27,86,concat
feedback_only,87,0.735632183908046,assistance_rate,23,37,27,87,concat
feedback_only,88,0.7386363636363636,assistance_rate,23,38,27,88,concat
feedback_only,89,0.7415730337078652,assistance_rate,23,39,27,89,concat
feedback_only,90,0.7444444444444445,assistance_rate,23,39,28,90,concat
feedback_only,91,0.7362637362637363,assistance_rate,24,39,28,91,concat
feedback_only,92,0.7282608695652174,assistance_rate,25,39,28,92,concat
feedback_only,93,0.7311827956989247,assistance_rate,25,40,28,93,concat
feedback_only,94,0.7340425531914894,assistance_rate,25,41,28,94,concat
feedback_only,95,0.7368421052631579,assistance_rate,25,42,28,95,concat
feedback_only,96,0.7395833333333334,assistance_rate,25,42,29,96,concat
feedback_only,97,0.7319587628865979,assistance_rate,26,42,29,97,concat
feedback_only,98,0.7244897959183674,assistance_rate,27,42,29,98,concat
feedback_only,99,0.7171717171717171,assistance_rate,28,42,29,99,concat
feedback_only,100,0.71,assistance_rate,29,42,29,100,concat
feedback_only,101,0.7029702970297029,assistance_rate,30,42,29,101,concat
feedback_only,102,0.696078431372549,assistance_rate,31,42,29,102,concat
feedback_only,103,0.6893203883495146,assistance_rate,32,42,29,103,concat
feedback_only,104,0.6826923076923077,assistance_rate,33,42,29,104,concat
feedback_only,105,0.6761904761904762,assistance_rate,34,42,29,105,concat
feedback_only,106,0.6698113207547169,assistance_rate,35,42,29,106,concat
feedback_only,107,0.6635514018691588,assistance_rate,36,42,29,107,concat
feedback_only,108,0.6574074074074074,assistance_rate,37,42,29,108,concat
feedback_only,109,0.6513761467889908,assistance_rate,38,42,29,109,concat
feedback_only,110,0.6454545454545455,assistance_rate,39,42,29,110,concat
feedback_only,111,0.6396396396396397,assistance_rate,40,42,29,111,concat
feedback_only,112,0.6428571428571429,assistance_rate,40,43,29,112,concat
feedback_only,113,0.6460176991150443,assistance_rate,40,44,29,113,concat
feedback_only,114,0.6403508771929824,assistance_rate,41,44,29,114,concat
feedback_only,115,0.6347826086956522,assistance_rate,42,44,29,115,concat
feedback_only,116,0.6293103448275862,assistance_rate,43,44,29,116,concat
feedback_only,117,0.6239316239316239,assistance_rate,44,44,29,117,concat
feedback_only,118,0.6186440677966102,assistance_rate,45,44,29,118,concat
feedback_only,119,0.6134453781512605,assistance_rate,46,44,29,119,concat
feedback_only,120,0.6166666666666667,assistance_rate,46,44,30,120,concat
feedback_only,121,0.6198347107438017,assistance_rate,46,44,31,121,concat
feedback_only,122,0.6229508196721312,assistance_rate,46,44,32,122,concat
feedback_only,123,0.6260162601626016,assistance_rate,46,44,33,123,concat
feedback_only,124,0.6290322580645161,assistance_rate,46,44,34,124,concat
feedback_only,125,0.632,assistance_rate,46,44,35,125,concat
feedback_only,126,0.6349206349206349,assistance_rate,46,44,36,126,concat
feedback_only,127,0.6377952755905512,assistance_rate,46,44,37,127,concat
feedback_only,128,0.6328125,assistance_rate,47,44,37,128,concat
feedback_only,129,0.6356589147286822,assistance_rate,47,45,37,129,concat
feedback_only,130,0.6384615384615384,assistance_rate,47,45,38,130,concat
feedback_only,131,0.6412213740458015,assistance_rate,47,46,38,131,concat
feedback_only,132,0.6439393939393939,assistance_rate,47,47,38,132,concat
feedback_only,133,0.6466165413533834,assistance_rate,47,48,38,133,concat
feedback_only,134,0.6492537313432836,assistance_rate,47,48,39,134,concat
feedback_only,135,0.6518518518518519,assistance_rate,47,49,39,135,concat
feedback_only,136,0.6544117647058824,assistance_rate,47,50,39,136,concat
feedback_only,137,0.656934306569343,assistance_rate,47,51,39,137,concat
feedback_only,138,0.6594202898550725,assistance_rate,47,51,40,138,concat
feedback_only,139,0.6618705035971223,assistance_rate,47,52,40,139,concat
feedback_only,140,0.6642857142857143,assistance_rate,47,53,40,140,concat
feedback_only,141,0.6666666666666666,assistance_rate,47,54,40,141,concat
feedback_only,142,0.6690140845070423,assistance_rate,47,54,41,142,concat
feedback_only,143,0.6713286713286714,assistance_rate,47,55,41,143,concat
feedback_only,144,0.6736111111111112,assistance_rate,47,56,41,144,concat
feedback_only,145,0.6689655172413793,assistance_rate,48,56,41,145,concat
feedback_only,146,0.6643835616438356,assistance_rate,49,56,41,146,concat
feedback_only,147,0.6598639455782312,assistance_rate,50,56,41,147,concat
feedback_only,148,0.6621621621621622,assistance_rate,50,57,41,148,concat
feedback_only,149,0.6577181208053692,assistance_rate,51,57,41,149,concat
feedback_only,150,0.66,assistance_rate,51,58,41,150,concat
feedback_only,151,0.6622516556291391,assistance_rate,51,58,42,151,concat
feedback_only,152,0.6644736842105263,assistance_rate,51,59,42,152,concat
feedback_only,153,0.6666666666666666,assistance_rate,51,60,42,153,concat
feedback_only,154,0.6688311688311688,assistance_rate,51,61,42,154,concat
feedback_only,155,0.6709677419354839,assistance_rate,51,61,43,155,concat
feedback_only,156,0.6730769230769231,assistance_rate,51,62,43,156,concat
feedback_only,157,0.6751592356687898,assistance_rate,51,63,43,157,concat
feedback_only,158,0.6772151898734177,assistance_rate,51,64,43,158,concat
feedback_only,159,0.6792452830188679,assistance_rate,51,64,44,159,concat
feedback_only,160,0.675,assistance_rate,52,64,44,160,concat
feedback_only,161,0.6708074534161491,assistance_rate,53,64,44,161,concat
feedback_only,162,0.6666666666666666,assistance_rate,54,64,44,162,concat
feedback_only,163,0.6625766871165644,assistance_rate,55,64,44,163,concat
feedback_only,164,0.6585365853658537,assistance_rate,56,64,44,164,concat
feedback_only,165,0.6545454545454545,assistance_rate,57,64,44,165,concat
feedback_only,166,0.6506024096385542,assistance_rate,58,64,44,166,concat
feedback_only,167,0.6467065868263473,assistance_rate,59,64,44,167,concat
feedback_only,168,0.6428571428571429,assistance_rate,60,64,44,168,concat
feedback_only,169,0.6390532544378699,assistance_rate,61,64,44,169,concat
feedback_only,170,0.6352941176470588,assistance_rate,62,64,44,170,concat
feedback_only,171,0.631578947368421,assistance_rate,63,64,44,171,concat
feedback_only,172,0.627906976744186,assistance_rate,64,64,44,172,concat
feedback_only,173,0.6242774566473989,assistance_rate,65,64,44,173,concat
feedback_only,174,0.6206896551724138,assistance_rate,66,64,44,174,concat
feedback_only,175,0.6171428571428571,assistance_rate,67,64,44,175,concat
feedback_only,176,0.6193181818181818,assistance_rate,67,64,45,176,concat
feedback_only,177,0.6214689265536724,assistance_rate,67,64,46,177,concat
feedback_only,178,0.6235955056179775,assistance_rate,67,64,47,178,concat
feedback_only,179,0.6256983240223464,assistance_rate,67,64,48,179,concat
feedback_only,180,0.6277777777777778,assistance_rate,67,64,49,180,concat
feedback_only,181,0.6298342541436464,assistance_rate,67,64,50,181,concat
feedback_only,182,0.6318681318681318,assistance_rate,67,64,51,182,concat
feedback_only,183,0.6338797814207651,assistance_rate,67,64,52,183,concat
feedback_only,184,0.6304347826086957,assistance_rate,68,64,52,184,concat
feedback_only,185,0.6270270270270271,assistance_rate,69,64,52,185,concat
feedback_only,186,0.6290322580645161,assistance_rate,69,65,52,186,concat
feedback_only,187,0.6256684491978609,assistance_rate,70,65,52,187,concat
feedback_only,188,0.6223404255319149,assistance_rate,71,65,52,188,concat
feedback_only,189,0.6190476190476191,assistance_rate,72,65,52,189,concat
feedback_only,190,0.6157894736842106,assistance_rate,73,65,52,190,concat
feedback_only,191,0.612565445026178,assistance_rate,74,65,52,191,concat
feedback_only,192,0.609375,assistance_rate,75,65,52,192,concat
feedback_only,193,0.6062176165803109,assistance_rate,76,65,52,193,concat
feedback_only,194,0.6082474226804123,assistance_rate,76,66,52,194,concat
feedback_only,195,0.6102564102564103,assistance_rate,76,66,53,195,concat
feedback_only,196,0.6122448979591837,assistance_rate,76,67,53,196,concat
feedback_only,197,0.6142131979695431,assistance_rate,76,68,53,197,concat
feedback_only,198,0.6161616161616161,assistance_rate,76,69,53,198,concat
feedback_only,199,0.6180904522613065,assistance_rate,76,69,54,199,concat
feedback_only,200,0.62,assistance_rate,76,70,54,200,concat
feedback_only,201,0.6218905472636815,assistance_rate,76,71,54,201,concat
feedback_only,202,0.6237623762376238,assistance_rate,76,72,54,202,concat
feedback_only,203,0.625615763546798,assistance_rate,76,72,55,203,concat
feedback_only,204,0.6225490196078431,assistance_rate,77,72,55,204,concat
feedback_only,205,0.624390243902439,assistance_rate,77,73,55,205,concat
feedback_only,206,0.6213592233009708,assistance_rate,78,73,55,206,concat
feedback_only,207,0.6183574879227053,assistance_rate,79,73,55,207,concat
feedback_only,208,0.6153846153846154,assistance_rate,80,73,55,208,concat
feedback_only,209,0.6172248803827751,assistance_rate,80,74,55,209,concat
feedback_only,210,0.6190476190476191,assistance_rate,80,75,55,210,concat
feedback_only,211,0.6208530805687204,assistance_rate,80,76,55,211,concat
feedback_only,212,0.6226415094339622,assistance_rate,80,76,56,212,concat
feedback_only,213,0.6244131455399061,assistance_rate,80,77,56,213,concat
feedback_only,214,0.6261682242990654,assistance_rate,80,78,56,214,concat
feedback_only,215,0.627906976744186,assistance_rate,80,79,56,215,concat
feedback_only,216,0.6296296296296297,assistance_rate,80,79,57,216,concat
feedback_only,217,0.631336405529954,assistance_rate,80,80,57,217,concat
feedback_only,218,0.6330275229357798,assistance_rate,80,81,57,218,concat
feedback_only,219,0.634703196347032,assistance_rate,80,82,57,219,concat
feedback_only,220,0.6363636363636364,assistance_rate,80,82,58,220,concat
feedback_only,221,0.6380090497737556,assistance_rate,80,83,58,221,concat
feedback_only,222,0.6396396396396397,assistance_rate,80,84,58,222,concat
feedback_only,223,0.6412556053811659,assistance_rate,80,85,58,223,concat
feedback_only,224,0.6428571428571429,assistance_rate,80,85,59,224,concat
feedback_only,225,0.6444444444444445,assistance_rate,80,86,59,225,concat
feedback_only,226,0.6460176991150443,assistance_rate,80,87,59,226,concat
feedback_only,227,0.6431718061674009,assistance_rate,81,87,59,227,concat
feedback_only,228,0.6447368421052632,assistance_rate,81,88,59,228,concat
feedback_only,229,0.6462882096069869,assistance_rate,81,89,59,229,concat
feedback_only,230,0.6434782608695652,assistance_rate,82,89,59,230,concat
feedback_only,231,0.6406926406926406,assistance_rate,83,89,59,231,concat
feedback_only,232,0.6379310344827587,assistance_rate,84,89,59,232,concat
feedback_only,233,0.6394849785407726,assistance_rate,84,90,59,233,concat
feedback_only,234,0.6410256410256411,assistance_rate,84,91,59,234,concat
feedback_only,235,0.6425531914893617,assistance_rate,84,92,59,235,concat
feedback_only,236,0.6440677966101694,assistance_rate,84,92,60,236,concat
feedback_only,237,0.6455696202531646,assistance_rate,84,93,60,237,concat
feedback_only,238,0.6470588235294118,assistance_rate,84,94,60,238,concat
feedback_only,239,0.6485355648535565,assistance_rate,84,95,60,239,concat
feedback_only,240,0.65,assistance_rate,84,95,61,240,concat
feedback_only,241,0.6514522821576764,assistance_rate,84,96,61,241,concat
feedback_only,242,0.6487603305785123,assistance_rate,85,96,61,242,concat
feedback_only,243,0.6460905349794238,assistance_rate,86,96,61,243,concat
feedback_only,244,0.6434426229508197,assistance_rate,87,96,61,244,concat
feedback_only,245,0.6448979591836734,assistance_rate,87,96,62,245,concat
feedback_only,246,0.6463414634146342,assistance_rate,87,96,63,246,concat
feedback_only,247,0.6477732793522267,assistance_rate,87,96,64,247,concat
feedback_only,248,0.6491935483870968,assistance_rate,87,96,65,248,concat
feedback_only,249,0.6506024096385542,assistance_rate,87,96,66,249,concat
feedback_only,250,0.652,assistance_rate,87,96,67,250,concat
feedback_only,251,0.6533864541832669,assistance_rate,87,96,68,251,concat
feedback_only,252,0.6547619047619048,assistance_rate,87,96,69,252,concat
feedback_only,253,0.6521739130434783,assistance_rate,88,96,69,253,concat
feedback_only,254,0.6535433070866141,assistance_rate,88,97,69,254,concat
feedback_only,255,0.6549019607843137,assistance_rate,88,97,70,255,concat
feedback_only,256,0.65625,assistance_rate,88,98,70,256,concat
feedback_only,257,0.6575875486381323,assistance_rate,88,99,70,257,concat
feedback_only,258,0.6589147286821705,assistance_rate,88,100,70,258,concat
feedback_only,259,0.6602316602316602,assistance_rate,88,100,71,259,concat
feedback_only,260,0.6615384615384615,assistance_rate,88,101,71,260,concat
feedback_only,261,0.6628352490421456,assistance_rate,88,102,71,261,concat
feedback_only,262,0.6641221374045801,assistance_rate,88,103,71,262,concat
feedback_only,263,0.6653992395437263,assistance_rate,88,103,72,263,concat
feedback_only,264,0.6666666666666666,assistance_rate,88,104,72,264,concat
feedback_only,265,0.6679245283018868,assistance_rate,88,105,72,265,concat
feedback_only,266,0.6691729323308271,assistance_rate,88,106,72,266,concat
feedback_only,267,0.6704119850187266,assistance_rate,88,106,73,267,concat
feedback_only,268,0.667910447761194,assistance_rate,89,106,73,268,concat
feedback_only,269,0.6654275092936803,assistance_rate,90,106,73,269,concat
feedback_only,270,0.662962962962963,assistance_rate,91,106,73,270,concat
feedback_only,271,0.6642066420664207,assistance_rate,91,107,73,271,concat
feedback_only,272,0.6654411764705882,assistance_rate,91,108,73,272,concat
feedback_only,273,0.6666666666666666,assistance_rate,91,109,73,273,concat
feedback_only,274,0.6678832116788321,assistance_rate,91,109,74,274,concat
feedback_only,275,0.6690909090909091,assistance_rate,91,110,74,275,concat
feedback_only,276,0.6702898550724637,assistance_rate,91,111,74,276,concat
feedback_only,277,0.6714801444043321,assistance_rate,91,112,74,277,concat
feedback_only,278,0.6726618705035972,assistance_rate,91,112,75,278,concat
feedback_only,279,0.6738351254480287,assistance_rate,91,113,75,279,concat
feedback_only,280,0.675,assistance_rate,91,114,75,280,concat
feedback_only,281,0.6761565836298933,assistance_rate,91,115,75,281,concat
feedback_only,282,0.6773049645390071,assistance_rate,91,115,76,282,concat
feedback_only,283,0.6749116607773852,assistance_rate,92,115,76,283,concat
feedback_only,284,0.676056338028169,assistance_rate,92,116,76,284,concat
feedback_only,285,0.6771929824561403,assistance_rate,92,117,76,285,concat
feedback_only,286,0.6783216783216783,assistance_rate,92,118,76,286,concat
feedback_only,287,0.6794425087108014,assistance_rate,92,118,77,287,concat
feedback_only,288,0.6770833333333334,assistance_rate,93,118,77,288,concat
feedback_only,289,0.6747404844290658,assistance_rate,94,118,77,289,concat
feedback_only,290,0.6724137931034483,assistance_rate,95,118,77,290,concat
feedback_only,291,0.6701030927835051,assistance_rate,96,118,77,291,concat
feedback_only,292,0.6678082191780822,assistance_rate,97,118,77,292,concat
feedback_only,293,0.6655290102389079,assistance_rate,98,118,77,293,concat
feedback_only,294,0.6632653061224489,assistance_rate,99,118,77,294,concat
feedback_only,295,0.6610169491525424,assistance_rate,100,118,77,295,concat
feedback_only,296,0.6587837837837838,assistance_rate,101,118,77,296,concat
feedback_only,297,0.6565656565656566,assistance_rate,102,118,77,297,concat
feedback_only,298,0.6577181208053692,assistance_rate,102,119,77,298,concat
feedback_only,299,0.6588628762541806,assistance_rate,102,120,77,299,concat
feedback_only,300,0.66,assistance_rate,102,121,77,300,concat
feedback_only,301,0.6611295681063123,assistance_rate,102,121,78,301,concat
feedback_only,302,0.6622516556291391,assistance_rate,102,122,78,302,concat
feedback_only,303,0.6633663366336634,assistance_rate,102,123,78,303,concat
feedback_only,304,0.6644736842105263,assistance_rate,102,124,78,304,concat
feedback_only,305,0.6655737704918033,assistance_rate,102,124,79,305,concat
feedback_only,306,0.6666666666666666,assistance_rate,102,125,79,306,concat
feedback_only,307,0.6677524429967426,assistance_rate,102,126,79,307,concat
feedback_only,308,0.6655844155844156,assistance_rate,103,126,79,308,concat
feedback_only,309,0.6634304207119741,assistance_rate,104,126,79,309,concat
feedback_only,310,0.6612903225806451,assistance_rate,105,126,79,310,concat
nl_hint_only,1,1.0,assistance_rate,0,0,1,1,concat
nl_hint_only,2,1.0,assistance_rate,0,0,2,2,concat
nl_hint_only,3,1.0,assistance_rate,0,0,3,3,concat
nl_hint_only,4,1.0,assistance_rate,0,0,4,4,concat
nl_hint_only,5,1.0,assistance_rate,0,0,5,5,concat
nl_hint_only,6,1.0,assistance_rate,0,0,6,6,concat
nl_hint_only,7,1.0,assistance_rate,0,0,7,7,concat
nl_hint_only,8,0.875,assistance_rate,1,0,7,8,concat
nl_hint_only,9,0.7777777777777778,assistance_rate,2,0,7,9,concat
nl_hint_only,10,0.8,assistance_rate,2,1,7,10,concat
nl_hint_only,11,0.8181818181818182,assistance_rate,2,2,7,11,concat
nl_hint_only,12,0.8333333333333334,assistance_rate,2,3,7,12,concat
nl_hint_only,13,0.8461538461538461,assistance_rate,2,3,8,13,concat
nl_hint_only,14,0.8571428571428571,assistance_rate,2,4,8,14,concat
nl_hint_only,15,0.8666666666666667,assistance_rate,2,5,8,15,concat
nl_hint_only,16,0.875,assistance_rate,2,6,8,16,concat
nl_hint_only,17,0.8823529411764706,assistance_rate,2,6,9,17,concat
nl_hint_only,18,0.8888888888888888,assistance_rate,2,7,9,18,concat
nl_hint_only,19,0.8947368421052632,assistance_rate,2,8,9,19,concat
nl_hint_only,20,0.9,assistance_rate,2,9,9,20,concat
nl_hint_only,21,0.9047619047619048,assistance_rate,2,9,10,21,concat
nl_hint_only,22,0.9090909090909091,assistance_rate,2,10,10,22,concat
nl_hint_only,23,0.9130434782608695,assistance_rate,2,11,10,23,concat
nl_hint_only,24,0.9166666666666666,assistance_rate,2,12,10,24,concat
nl_hint_only,25,0.92,assistance_rate,2,12,11,25,concat
nl_hint_only,26,0.9230769230769231,assistance_rate,2,13,11,26,concat
nl_hint_only,27,0.9259259259259259,assistance_rate,2,14,11,27,concat
nl_hint_only,28,0.9285714285714286,assistance_rate,2,15,11,28,concat
nl_hint_only,29,0.9310344827586207,assistance_rate,2,15,12,29,concat
nl_hint_only,30,0.9,assistance_rate,3,15,12,30,concat
nl_hint_only,31,0.8709677419354839,assistance_rate,4,15,12,31,concat
nl_hint_only,32,0.875,assistance_rate,4,16,12,32,concat
nl_hint_only,33,0.8787878787878788,assistance_rate,4,17,12,33,concat
nl_hint_only,34,0.8823529411764706,assistance_rate,4,18,12,34,concat
nl_hint_only,35,0.8857142857142857,assistance_rate,4,18,13,35,concat
nl_hint_only,36,0.8888888888888888,assistance_rate,4,19,13,36,concat
nl_hint_only,37,0.8918918918918919,assistance_rate,4,20,13,37,concat
nl_hint_only,38,0.8947368421052632,assistance_rate,4,21,13,38,concat
nl_hint_only,39,0.8974358974358975,assistance_rate,4,21,14,39,concat
nl_hint_only,40,0.9,assistance_rate,4,22,14,40,concat
nl_hint_only,41,0.9024390243902439,assistance_rate,4,23,14,41,concat
nl_hint_only,42,0.9047619047619048,assistance_rate,4,24,14,42,concat
nl_hint_only,43,0.9069767441860465,assistance_rate,4,24,15,43,concat
nl_hint_only,44,0.8863636363636364,assistance_rate,5,24,15,44,concat
nl_hint_only,45,0.8666666666666667,assistance_rate,6,24,15,45,concat
nl_hint_only,46,0.8478260869565217,assistance_rate,7,24,15,46,concat
nl_hint_only,47,0.8297872340425532,assistance_rate,8,24,15,47,concat
nl_hint_only,48,0.8333333333333334,assistance_rate,8,25,15,48,concat
nl_hint_only,49,0.8367346938775511,assistance_rate,8,26,15,49,concat
nl_hint_only,50,0.84,assistance_rate,8,27,15,50,concat
nl_hint_only,51,0.8431372549019608,assistance_rate,8,27,16,51,concat
nl_hint_only,52,0.8461538461538461,assistance_rate,8,28,16,52,concat
nl_hint_only,53,0.8490566037735849,assistance_rate,8,29,16,53,concat
nl_hint_only,54,0.8518518518518519,assistance_rate,8,30,16,54,concat
nl_hint_only,55,0.8545454545454545,assistance_rate,8,30,17,55,concat
nl_hint_only,56,0.8571428571428571,assistance_rate,8,31,17,56,concat
nl_hint_only,57,0.8596491228070176,assistance_rate,8,32,17,57,concat
nl_hint_only,58,0.8620689655172413,assistance_rate,8,33,17,58,concat
nl_hint_only,59,0.864406779661017,assistance_rate,8,33,18,59,concat
nl_hint_only,60,0.8666666666666667,assistance_rate,8,34,18,60,concat
nl_hint_only,61,0.8688524590163934,assistance_rate,8,35,18,61,concat
nl_hint_only,62,0.8709677419354839,assistance_rate,8,36,18,62,concat
nl_hint_only,63,0.873015873015873,assistance_rate,8,36,19,63,concat
nl_hint_only,64,0.875,assistance_rate,8,37,19,64,concat
nl_hint_only,65,0.8769230769230769,assistance_rate,8,38,19,65,concat
nl_hint_only,66,0.8787878787878788,assistance_rate,8,39,19,66,concat
nl_hint_only,67,0.8805970149253731,assistance_rate,8,39,20,67,concat
nl_hint_only,68,0.8823529411764706,assistance_rate,8,40,20,68,concat
nl_hint_only,69,0.8840579710144928,assistance_rate,8,41,20,69,concat
nl_hint_only,70,0.8857142857142857,assistance_rate,8,42,20,70,concat
nl_hint_only,71,0.8873239436619719,assistance_rate,8,42,21,71,concat
nl_hint_only,72,0.8888888888888888,assistance_rate,8,43,21,72,concat
nl_hint_only,73,0.8904109589041096,assistance_rate,8,44,21,73,concat
nl_hint_only,74,0.8918918918918919,assistance_rate,8,45,21,74,concat
nl_hint_only,75,0.8933333333333333,assistance_rate,8,45,22,75,concat
nl_hint_only,76,0.881578947368421,assistance_rate,9,45,22,76,concat
nl_hint_only,77,0.8701298701298701,assistance_rate,10,45,22,77,concat
nl_hint_only,78,0.8717948717948718,assistance_rate,10,46,22,78,concat
nl_hint_only,79,0.8734177215189873,assistance_rate,10,47,22,79,concat
nl_hint_only,80,0.875,assistance_rate,10,48,22,80,concat
nl_hint_only,81,0.8765432098765432,assistance_rate,10,48,23,81,concat
nl_hint_only,82,0.8780487804878049,assistance_rate,10,49,23,82,concat
nl_hint_only,83,0.8795180722891566,assistance_rate,10,50,23,83,concat
nl_hint_only,84,0.8809523809523809,assistance_rate,10,51,23,84,concat
nl_hint_only,85,0.8823529411764706,assistance_rate,10,51,24,85,concat
nl_hint_only,86,0.8837209302325582,assistance_rate,10,52,24,86,concat
nl_hint_only,87,0.8850574712643678,assistance_rate,10,53,24,87,concat
nl_hint_only,88,0.8863636363636364,assistance_rate,10,54,24,88,concat
nl_hint_only,89,0.8876404494382022,assistance_rate,10,54,25,89,concat
nl_hint_only,90,0.8888888888888888,assistance_rate,10,55,25,90,concat
